file_idx,event_idx,gen_particle_idx,eta,phi,pt,vx,vy,vz,sum_e,sum_e_minus_pt,Q2,x,y
0,32,29,-6.13681268692,0.232262313366,4.032451152802,0.0,0.0,0.0,13.236100510397,19.066261240252,16.737342834473,0.000556520477,0.028479989618
0,33,12,-6.289344787598,0.927083134651,3.293867826462,0.0,0.0,0.0,21.160488274246,16.158503291992,11.737610816956,0.000146912396,0.075658150017
0,34,1,-6.381658554077,1.898200154305,2.816056013107,0.0,0.0,0.0,0.0,0.0,9.15004825592,6.4992812e-05,0.133319139481
0,35,6,-7.22523355484,-2.372475385666,1.286073088646,0.0,0.0,0.0,0.0,0.0,1.797578334808,2.1309486e-05,0.079882062972
0,36,6,-7.205015182495,-1.88166987896,1.302888274193,0.0,0.0,0.0,6.093018830662,7.637926044307,1.858275651932,2.0341469e-05,0.0865091905
0,37,1,-6.978866100311,-0.201823413372,1.754319310188,0.0,0.0,0.0,2.212159452077,2.66550307165,3.137088775635,0.000156754075,0.018951449543
0,38,9,-6.557409286499,-3.108143806458,2.247228145599,0.0,0.0,0.0,0.0,0.0,6.124938011169,3.3049768e-05,0.175496205688
0,39,1,-6.790133476257,-1.374280810356,1.906608581543,0.0,0.0,0.0,5.057801715948,0.239098856181,4.117610931396,3.3278891e-05,0.11716850847
0,40,26,-6.724304199219,-0.717565655708,2.089018344879,0.0,0.0,0.0,14.556118947117,16.645035708788,4.818539142609,4.8371792e-05,0.09433169663
0,41,44,-6.927336215973,-1.480823874474,1.694170117378,0.0,0.0,0.0,6.658427102093,1.320771192369,3.18973326683,3.0153926e-05,0.100171677768
0,42,4,-6.585790157318,-1.041514635086,2.559053659439,0.0,0.0,0.0,7.750311943066,10.591329311063,6.77966594696,0.000188498307,0.034059267491
0,43,2,-7.030061244965,-0.186933904886,1.573023557663,0.0,0.0,0.0,2.894698295498,1.474529542449,2.672512292862,3.4140456e-05,0.074128434062
0,44,3,-6.838511943817,-2.030297517776,2.026693105698,0.0,0.0,0.0,10.761178927955,17.051800327247,4.170241355896,0.000262419257,0.015048732981
0,45,1,-7.49798822403,0.50777477026,1.042099118233,0.0,0.0,0.0,2.848912719303,5.402418723263,1.1088565588,5.0876213e-05,0.020639304072
0,46,1,-6.64234828949,-2.250019550323,2.459627151489,0.0,0.0,0.0,2.318828289783,0.508352593851,6.157938480377,0.00033196091,0.017566403374
0,47,2,-7.361032485962,0.666373252869,1.154573321342,0.0,0.0,0.0,3.124908443857,1.015930413686,1.408856987953,2.4791281e-05,0.05381488055
0,48,2,-7.015937805176,1.572927236557,1.685598134995,0.0,0.0,0.0,1.208941017405,0.187606486083,2.904505491257,0.000126275743,0.02178144455
0,49,0,-7.225071907043,2.616469144821,1.38371181488,0.0,0.0,0.0,3.238298113854,0.792917788767,1.934363007545,0.000179821815,0.010186618194
0,50,1,-7.403807640076,-1.60857462883,1.141663551331,0.0,0.0,0.0,2.670262083429,2.872560339235,1.334770679474,5.3773088e-05,0.023505859077
0,51,1,-7.170745849609,1.253238081932,1.441497325897,0.0,0.0,0.0,2.722362469645,2.942854186174,2.127647638321,8.6196058e-05,0.023374736309
