file_idx,event_idx,gen_particle_idx,eta,phi,pt,vx,vy,vz,sum_e,sum_e_minus_pz,Q2,x,y
2,817,1,-5.008131504059,0.992081642151,10.321314811707,0.0,0.0,0.0,4.408271910362,5.504772799587,132.444000244141,0.000640998362,0.195663496852
2,818,25,-4.621729373932,0.842350482941,15.240483283997,0.0,0.0,0.0,11.281858746757,19.09748524377,287.811645507812,0.001412376761,0.192971095443
2,819,19,-5.180811405182,2.696931838989,10.297735214233,0.0,0.0,0.0,24.886847075588,44.385315266321,111.184707641602,0.002276914194,0.046241603792
2,820,1,-5.152336120605,0.741190493107,10.205079078674,0.0,0.0,0.0,5.935089127344,11.508184480266,113.36693572998,0.00131953659,0.081357844174
2,821,25,-5.136287212372,-2.316104888916,11.127676963806,0.0,0.0,0.0,14.430984996141,20.076471082403,125.615882873535,0.008344564587,0.014255265705
2,822,60,-4.567261219025,-0.036890860647,13.294450759888,0.0,0.0,0.0,4.849155426558,1.310466465026,265.115539550781,0.000753155444,0.333338141441
2,823,18,-4.951241970062,-1.971056222916,13.35684299469,0.0,0.0,0.0,8.748912630372,11.266759952513,181.429504394531,0.010307048447,0.016668943688
2,824,22,-4.005986690521,-2.217351436615,29.337417602539,0.0,0.0,0.0,52.331584000535,97.423717744749,1025.522583007812,0.006041796412,0.160736173391
2,825,35,-4.856161117554,2.966544389725,12.604248046875,0.0,0.0,0.0,19.542884692595,31.58299926419,188.284317016602,0.001141197514,0.156238406897
2,826,26,-4.643106460571,0.450485467911,7.201110839844,0.0,0.0,0.0,3.171047811832,3.746194672724,133.114456176758,0.000206498225,0.61044049263
2,827,38,-4.934973239899,-2.454671144485,9.203561782837,0.0,0.0,0.0,9.567325237507,13.697486439725,127.064880371094,0.000360941136,0.33336776495
2,828,29,-4.505719661713,-3.098186016083,7.8301653862,0.0,0.0,0.0,0.64848263029,0.853654900827,166.05924987793,0.000249296339,0.630785405636
2,829,30,-4.288239479065,0.462826043367,11.577596664429,0.0,0.0,0.0,9.484483432824,12.381459985224,305.183471679688,0.00051534496,0.560786306858
2,830,26,-5.098548412323,-0.897462546825,8.736836433411,0.0,0.0,0.0,6.402508208504,11.715486901314,102.419792175293,0.000380776357,0.254711389542
2,831,17,-4.893885135651,-3.137656927109,7.510528564453,0.0,0.0,0.0,0.0,0.0,108.039985656738,0.000214084401,0.477896630764
2,832,67,-4.995024681091,0.997101902962,8.212643623352,0.0,0.0,0.0,21.77068576685,20.293968192271,240.614532470703,0.000228810401,0.995819270611
2,833,24,-4.173974514008,0.011652830057,10.528096199036,0.0,0.0,0.0,19.466623796424,33.671628146939,311.112213134766,0.000457667047,0.643727242947
2,834,24,-4.900827884674,-1.95440864563,12.0315990448,0.0,0.0,0.0,3.059629831322,5.382447482302,171.878662109375,0.001031573047,0.157781630754
2,835,45,-4.661655426025,1.415216803551,17.073249816895,0.0,0.0,0.0,37.111765746007,66.888353586622,309.803375244141,0.004964515101,0.059094052762
2,836,41,-4.800620079041,-2.724301099777,14.171149253845,0.0,0.0,0.0,41.721955465327,70.350399525177,351.082550048828,0.000334736658,0.993208527565
2,837,23,-4.72922372818,0.643177330494,14.192716598511,0.0,0.0,0.0,4.684531596554,6.620554288336,240.708236694336,0.001397011103,0.163164451718
2,838,58,-5.076147556305,2.440581560135,8.520344734192,0.0,0.0,0.0,10.492308917281,6.397387386964,102.144645690918,0.000334373704,0.289279699326
